latitude,longitude,sector,cell,village,village_id,cell_id,sector_id
-1.5719188962965118,29.539226323953972,Busogo,Sahara,Nyiragaju,291,62,0
-1.5682294429111336,29.542506807840475,Busogo,Sahara,Nyiragaju,291,62,0
-1.5696922362127905,29.53958663540222,Busogo,Sahara,Nyiragaju,291,62,0
-1.566633818407949,29.541408853027356,Busogo,Sahara,Nyiragaju,291,62,0
-1.5698864561576997,29.5408148114758,Busogo,Sahara,Nyiragaju,291,62,0
-1.5673771501785048,29.54620900829051,Busogo,Sahara,Nyiragaju,291,62,0
-1.572963518822593,29.53844247276751,Busogo,Sahara,Nyiragaju,291,62,0
-1.564355659682766,29.539238360008206,Busogo,Sahara,Nyiragaju,291,62,0
-1.5687905458925644,29.536507245058026,Busogo,Sahara,Nyiragaju,291,62,0
-1.5681859955637214,29.540438255486887,Busogo,Sahara,Nyiragaju,291,62,0
-1.5667229824484774,29.542683393592206,Busogo,Sahara,Nyiragaju,291,62,0
-1.5684720925927387,29.544067091865404,Busogo,Sahara,Nyiragaju,291,62,0
-1.569050215709205,29.545812893738464,Busogo,Sahara,Nyiragaju,291,62,0
-1.5655461242808997,29.538390365140543,Busogo,Sahara,Nyiragaju,291,62,0
-1.565409151668169,29.539179624886984,Busogo,Sahara,Nyiragaju,291,62,0
-1.5684022955375685,29.53920261704618,Busogo,Sahara,Nyiragaju,291,62,0
-1.565405985768213,29.538999672394933,Busogo,Sahara,Nyiragaju,291,62,0
-1.5709246131951429,29.541673226697633,Busogo,Sahara,Nyiragaju,291,62,0
-1.5705889306776968,29.536737260606266,Busogo,Sahara,Nyiragaju,291,62,0
-1.5692886839512046,29.538913829769594,Busogo,Sahara,Nyiragaju,291,62,0
-1.564743739983327,29.533357801654347,Busogo,Sahara,Rubaya,306,62,0
-1.57243972238797,29.529661966502207,Busogo,Sahara,Rubaya,306,62,0
-1.5633723424328543,29.534623401796082,Busogo,Sahara,Rubaya,306,62,0
-1.5717172836331088,29.530659342469615,Busogo,Sahara,Rubaya,306,62,0
-1.5656063670153413,29.534035476080675,Busogo,Sahara,Rubaya,306,62,0
-1.5636211807323552,29.534274564218023,Busogo,Sahara,Rubaya,306,62,0
-1.566382627544697,29.534600296741587,Busogo,Sahara,Rubaya,306,62,0
-1.563733342786606,29.531774751087465,Busogo,Sahara,Rubaya,306,62,0
-1.570199014035339,29.5247995556804,Busogo,Sahara,Rubaya,306,62,0
-1.5647744185731722,29.53141378003859,Busogo,Sahara,Rubaya,306,62,0
-1.5656643375005526,29.53593352859787,Busogo,Sahara,Rubaya,306,62,0
-1.5706538442061617,29.531959235102963,Busogo,Sahara,Rubaya,306,62,0
-1.5701130184410805,29.5263639949803,Busogo,Sahara,Rubaya,306,62,0
-1.569649351652173,29.527027842827863,Busogo,Sahara,Rubaya,306,62,0
-1.567483208960012,29.525496647245692,Busogo,Sahara,Rubaya,306,62,0
-1.5679800221349895,29.532946317244466,Busogo,Sahara,Rubaya,306,62,0
-1.5647108812389814,29.534891768522634,Busogo,Sahara,Rubaya,306,62,0
-1.5693828064617237,29.532887536075727,Busogo,Sahara,Rubaya,306,62,0
-1.5649842211557305,29.536706610523847,Busogo,Sahara,Rubaya,306,62,0
-1.569318420322109,29.527193246958273,Busogo,Sahara,Rubaya,306,62,0
-1.5633107232787817,29.53478509217384,Busogo,Sahara,Rubaya,306,62,0
-1.5702847002570988,29.533947801475534,Busogo,Sahara,Rubaya,306,62,0
-1.5673946567307118,29.52787182102779,Busogo,Sahara,Rubaya,306,62,0
-1.5694357996353296,29.52265197975539,Busogo,Sahara,Rubaya,306,62,0
-1.5629723658084982,29.53375170929181,Busogo,Sahara,Rubaya,306,62,0
-1.5709656933226848,29.528535052681303,Busogo,Sahara,Rubaya,306,62,0
-1.5658135047908022,29.53430209197399,Busogo,Sahara,Rubaya,306,62,0
-1.565133449092972,29.534002013443892,Busogo,Sahara,Rubaya,306,62,0
-1.5651832683651197,29.535128437959365,Busogo,Sahara,Rubaya,306,62,0
-1.565123159327664,29.530891174493252,Busogo,Sahara,Rubaya,306,62,0
-1.5655682906920032,29.535551253945197,Busogo,Sahara,Rubaya,306,62,0
-1.5672771336851363,29.53388400568345,Busogo,Sahara,Rubaya,306,62,0
-1.5679040364281887,29.533120326156926,Busogo,Sahara,Rubaya,306,62,0
-1.5640541350403632,29.534622154371615,Busogo,Sahara,Rubaya,306,62,0
-1.5718722312214026,29.53135190496238,Busogo,Sahara,Rubaya,306,62,0
-1.568094338406671,29.532658008707543,Busogo,Sahara,Rubaya,306,62,0
-1.5643402307595682,29.529915376007306,Busogo,Sahara,Rubaya,306,62,0
-1.5648393233891746,29.532961482434654,Busogo,Sahara,Rubaya,306,62,0
-1.5706570357902943,29.52643126373965,Busogo,Sahara,Rubaya,306,62,0
-1.5654222004632832,29.53201417381277,Busogo,Sahara,Rubaya,306,62,0
-1.564236790117517,29.53160793257732,Busogo,Sahara,Rubaya,306,62,0
-1.5677545068554337,29.529731723668252,Busogo,Sahara,Rubaya,306,62,0
-1.5654985432952484,29.531197608957406,Busogo,Sahara,Rubaya,306,62,0
-1.5700069543548842,29.53237184148625,Busogo,Sahara,Rubaya,306,62,0
-1.5651465930360797,29.536061052288527,Busogo,Sahara,Rubaya,306,62,0
-1.5689655112393723,29.527220215017024,Busogo,Sahara,Rubaya,306,62,0
-1.5683046657120665,29.5261398495783,Busogo,Sahara,Rubaya,306,62,0
-1.5717633412375291,29.53260324951608,Busogo,Sahara,Rubaya,306,62,0
-1.5684544064495491,29.524444148106117,Busogo,Sahara,Rubaya,306,62,0
-1.566530297294631,29.531159037029987,Busogo,Sahara,Rubaya,306,62,0
-1.5588536542079179,29.53263235695623,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5554522380970315,29.54037983443158,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5527843749156907,29.543416495782395,Busogo,Sahara,Ryamukutsi,345,62,0
-1.557885169777083,29.53470192680035,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5578417084267655,29.54288621025577,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5600901541908498,29.53787152817521,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5566548573446204,29.54028158472106,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5567702931162486,29.533894049694897,Busogo,Sahara,Ryamukutsi,345,62,0
-1.560768645482098,29.534553716903698,Busogo,Sahara,Ryamukutsi,345,62,0
-1.562079454002884,29.535054522848576,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5626244994109462,29.540334498982407,Busogo,Sahara,Ryamukutsi,345,62,0
-1.563390471561743,29.537281243206895,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5609792897786878,29.535518182685227,Busogo,Sahara,Ryamukutsi,345,62,0
-1.555997923069131,29.54364931342129,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5597756557325824,29.538643099538664,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5617414652540436,29.536144080107594,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5577225850252983,29.53941484494896,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5585858790270832,29.54003346366529,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5607357171738925,29.54088951365457,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5593852788644722,29.53437737899003,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5568400147339092,29.541923995074356,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5574016052449895,29.544162464539813,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5554432685906938,29.546178807493867,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5552978006534792,29.540936601445413,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5560613992905366,29.542356112602413,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5635009922850216,29.53687060449653,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5610093740523852,29.5384105824709,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5564373357755221,29.534217054610448,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5581373604223168,29.535473098365323,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5543034311498356,29.541692166338525,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5566743316830487,29.54306932242879,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5589550349496035,29.541716277928288,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5619731167193778,29.53584713001806,Busogo,Sahara,Ryamukutsi,345,62,0
-1.559900322982065,29.5345441634219,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5606413716314493,29.539738350960413,Busogo,Sahara,Ryamukutsi,345,62,0
-1.560477232331687,29.5391597288329,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5586451862897908,29.540706238029564,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5518355012037355,29.541643458592088,Busogo,Sahara,Ryamukutsi,345,62,0
-1.556828744809436,29.54407443948981,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5522893121254988,29.541619034061867,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5601098343867348,29.53776240912983,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5582328410480935,29.540418321139285,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5544718629427536,29.54068774840244,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5631681691833728,29.53975088572069,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5568100136168221,29.534362819232136,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5598262872573492,29.538237390196084,Busogo,Sahara,Ryamukutsi,345,62,0
-1.55831565418071,29.542142923481986,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5580499304066366,29.54407017333512,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5596204961785538,29.537033058301088,Busogo,Sahara,Ryamukutsi,345,62,0
-1.5604314821495988,29.538655087161416,Busogo,Sahara,Ryamukutsi,345,62,0
-1.4951168627032039,29.656577654265018,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4925772788174183,29.652005496335796,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4935395572868322,29.663784770830308,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4936572667054797,29.654818904960386,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4907671809668135,29.655524870631602,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4930325606070445,29.661509000136974,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4966734461670639,29.65509220326118,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4956566249086527,29.651200591841345,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4923790102514705,29.65566979346728,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4974246901651533,29.65540927221864,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4969181064985027,29.657762142475658,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4918105186981374,29.656967873196763,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4951632039759104,29.65882062289068,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4938550863019957,29.660603328900304,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4949053531943133,29.659513148383027,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4906546141388861,29.65751862582141,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.495410054084362,29.655933455935255,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.494337890765131,29.661938635319945,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4961308091384218,29.65713756940451,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4959598134802667,29.657994863550268,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.495749477413343,29.660253891016207,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4910553306702057,29.659420870912175,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4925456554575365,29.658438246521673,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4937002107807067,29.654128817383526,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4976448140201206,29.655728271580525,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4950106812107797,29.65214682443717,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4931283748155286,29.659284532929863,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4968932664342995,29.652031679085763,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4988788912299265,29.65039703477353,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4952685565914952,29.65800806421307,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.493324434592577,29.650077512694395,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4952196433369436,29.658217525343044,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4937232909635934,29.663823304009195,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4936653841808665,29.655110586656455,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.496972251470905,29.6529231896131,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4971249680124263,29.65087555254422,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.494765954401486,29.656824009924723,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4952514272552782,29.654524179877622,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4910553073206567,29.657979646326417,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4965423315279316,29.651831419807046,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4951096372352868,29.654912107504877,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.496627571707239,29.65899054701649,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4969322707509116,29.653984411546244,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4968246477111116,29.65564261821857,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4908445887444763,29.65943964205014,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.490862096277597,29.6594499430548,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4976847329239444,29.65543447393364,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4955996687393442,29.660393219419728,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4965171097265084,29.65942345483475,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4933800479586807,29.659251145041154,Cyuve,Bukinanyana,Bubandu,9,3,1
-1.4803660372623841,29.680151298925445,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.483280366243883,29.67947884655317,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4812036925950423,29.678515762939334,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4793075783735792,29.685707402308836,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4813258085492091,29.684384182021343,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.486578370960012,29.678084641890162,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4794989866618418,29.678444872573422,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.480612662569052,29.681657846560938,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4810347077938666,29.68270883737199,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.48558207841852,29.679691589347055,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4784269080795136,29.682027914841417,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4888620339994987,29.677187650770183,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4805694291288642,29.67614321281809,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4845889474867737,29.68332329535679,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4756662996573475,29.680280420922898,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4827055526443018,29.678535842650938,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4832968905553758,29.68209987495027,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.487120091669954,29.68110912324079,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.479691235829327,29.678106837257975,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.482174914520818,29.681296897540562,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4845944157325823,29.681737246786955,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4789183322991704,29.676289720955907,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4817923414785217,29.678076142118066,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4795008497578952,29.684014189029398,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.48646336682107,29.677821415123752,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4801485428487247,29.68246245476855,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4848590872194452,29.68325933399975,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4813199202261749,29.682500801598838,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4877286258064097,29.67866392025095,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4771445650690675,29.675708072582086,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4799043990385363,29.685516519547807,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.483667001125052,29.67581538759612,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.484356936371782,29.68306124336825,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4768464189983346,29.681015728740626,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4840018335914824,29.68111778440505,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4838689938190581,29.68181132718383,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.48833017529571,29.677444596298685,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4883046687924248,29.67833284705489,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4816951261779299,29.679870636088026,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4774337831867166,29.681520627379133,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4851291999441723,29.67847596100165,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4795593752943583,29.679377822229704,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4849849975601586,29.682704780923114,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.480168518215483,29.676169831789696,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4809871236249252,29.676111693071032,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4791325723631172,29.682838465411333,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4786824816603799,29.680535525980776,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4804007234434124,29.679857900839803,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.482505788298115,29.675870269237567,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4815508147978789,29.68155454452802,Cyuve,Bukinanyana,Mubwiza,209,3,1
-1.4839560725830543,29.67039759264902,Cyuve,Bukinanyana,Murambi,224,3,1
-1.474521922570639,29.6767782827476,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4846733086718682,29.66898710253419,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4786719495710563,29.67323782361876,Cyuve,Bukinanyana,Murambi,224,3,1
-1.482357830638588,29.67324448563402,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4813003471922768,29.672767282384893,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4803466484180374,29.674221579448396,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4858110843701606,29.66510187699791,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4867674706899585,29.667392926551184,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4812222956287164,29.66697588486156,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4814421879008133,29.668060362711948,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4805455905577611,29.672479049458325,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4822476010291386,29.667819205846182,Cyuve,Bukinanyana,Murambi,224,3,1
-1.486485133678113,29.670324220040257,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4829313361229899,29.667726287167415,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4853035352414172,29.663163624054647,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4781781361986388,29.674201365429894,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4749550815636172,29.67552805243719,Cyuve,Bukinanyana,Murambi,224,3,1
-1.479903019738769,29.672705707507433,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4856189851151909,29.66563341684795,Cyuve,Bukinanyana,Murambi,224,3,1
-1.486889803022349,29.667449095314154,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4842411029297475,29.6674899415173,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4869913629649014,29.66856115383444,Cyuve,Bukinanyana,Murambi,224,3,1
-1.47425312858825,29.675380705716034,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4820016957616315,29.671185376185136,Cyuve,Bukinanyana,Murambi,224,3,1
-1.478701055333068,29.675007089210602,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4779826516023884,29.67472958858639,Cyuve,Bukinanyana,Murambi,224,3,1
-1.48475677655862,29.670889560846486,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4792133113870969,29.67435580996394,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4847629877997324,29.66352267936786,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4814514774850303,29.66422513717374,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4739940248592078,29.677645105628834,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4865193994191455,29.665927155440446,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4857047044498164,29.663640341237446,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4819192252006044,29.665011078588204,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4873901835242627,29.66807150296778,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4848837718579349,29.66662658041086,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4813460308763384,29.666265529966815,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4861955617786011,29.66485005114184,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4788280834817944,29.6728012601744,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4741830180336053,29.676351906116558,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4812447533200446,29.66462869516617,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4746162152619169,29.67559949188911,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4812993035414654,29.67276354956419,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4851841520063906,29.662974875050587,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4733810640682101,29.677704695536086,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4715483558369196,29.676942616447892,Cyuve,Bukinanyana,Murambi,224,3,1
-1.481963439893428,29.664333796649174,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4798616833543348,29.672650999953603,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4819246033624023,29.668124674412102,Cyuve,Bukinanyana,Murambi,224,3,1
-1.4862554317904786,29.673133467565453,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4871496616466409,29.66984994871885,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4863011232456949,29.672827319270393,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4863561788431465,29.674549430459603,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4843555265746597,29.672933036226578,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.485958245240338,29.67420622884042,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.490064807966583,29.672331406466522,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4876029207507064,29.67060850702295,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4867882966324593,29.673175382097828,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4887521922725384,29.67239263442001,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4877039557476546,29.67280498905925,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4834916275167824,29.672583557589146,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4862423123917459,29.67516806531729,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.486071582467961,29.67538827331117,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4875118744188138,29.674776890756224,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4833498402991563,29.67431889966267,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4896549228037796,29.672968976212864,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.489501144469586,29.67066520110785,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4885731849187236,29.670498560966042,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.486148677260187,29.672839942345025,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4859124989546177,29.67186295872278,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.490455671393099,29.669243233003847,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4887723544571816,29.67024896935885,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4843347566117353,29.673703825643255,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4863501711533689,29.67210614363654,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4853644774945065,29.673659399634307,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4887384566480826,29.674093307531773,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.489311657965858,29.670569456980836,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4854004125077345,29.67242164024848,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4885199499406014,29.674395956236765,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4894060356236427,29.671742826745163,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.485652619022581,29.676040708718062,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4885992738784661,29.675721585876733,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4846171558847219,29.674562176983763,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4900860311095063,29.671612743847728,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4849318591764447,29.67372533735414,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4894307682474146,29.672991287543613,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4885234655014874,29.672455040923552,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4856559254595219,29.671870301484724,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4892120033797946,29.67428361916305,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.488893958903783,29.671702137924548,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4880236918262273,29.67552949772592,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4834880056804933,29.67432967700442,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4896374586897831,29.675050032919337,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.487968203663215,29.67588676331092,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4906740067009177,29.67120022047477,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.490272910575374,29.672316185799392,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4884825408516875,29.670511341887256,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4836731882867338,29.67476675312093,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4846275547122734,29.67513438920839,Cyuve,Bukinanyana,Mwidagaduro,241,3,1
-1.4883969942590323,29.668844742261335,Cyuve,Bukinanyana,Mwirongi,242,3,1
-1.489714338438402,29.662415694221828,Cyuve,Bukinanyana,Mwirongi,242,3,1
